months_as_customer,age,policy_deductable,policy_annual_premium,umbrella_limit,capital-gains,capital-loss,incident_hour_of_the_day,number_of_vehicles_involved,bodily_injuries,witnesses,total_claim_amount,injury_claim,property_claim,vehicle_claim,policy_csl,insured_sex,insured_education_level,incident_severity,property_damage,police_report_available,fraud_reported,insured_occupation_armed-forces,insured_occupation_craft-repair,insured_occupation_exec-managerial,insured_occupation_farming-fishing,insured_occupation_handlers-cleaners,insured_occupation_machine-op-inspct,insured_occupation_other-service,insured_occupation_priv-house-serv,insured_occupation_prof-specialty,insured_occupation_protective-serv,insured_occupation_sales,insured_occupation_tech-support,insured_occupation_transport-moving,insured_relationship_not-in-family,insured_relationship_other-relative,insured_relationship_own-child,insured_relationship_unmarried,insured_relationship_wife,incident_type_Parked Car,incident_type_Single Vehicle Collision,incident_type_Vehicle Theft,collision_type_Rear Collision,collision_type_Side Collision,authorities_contacted_Fire,authorities_contacted_Other,authorities_contacted_Police
0.5407098121085594,0.4444444444444445,0.3333333333333333,0.6126832108830051,0.0,0.0,0.24482448244824484,0.5217391304347826,0.6666666666666667,0.5,1.0,0.40463333913952276,0.3617715617715618,0.3777074714042346,0.389608755818342,2.5,0,1,2,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False
0.38830897703549055,0.31111111111111117,0.3333333333333333,0.5668169935450299,0.0,0.37412935323383084,0.6615661566156615,0.13043478260869565,0.0,1.0,0.3333333333333333,0.04032398536840272,0.04009324009324009,0.04185933317108785,0.036985784375393134,1.0,0,5,1,0,0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,True
0.4196242171189979,0.46666666666666673,1.0,0.5465228649659906,0.0,0.0,1.0,0.6086956521739131,0.0,0.0,0.0,0.05852638913081345,0.057808857808857805,0.06035531759552202,0.05371744873569003,2.5,0,7,2,1,1,0,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,True,False,False,False,True
0.9102296450939457,0.8666666666666667,1.0,0.6031742098546703,0.0,0.47164179104477616,0.7515751575157515,0.43478260869565216,0.0,0.0,0.6666666666666666,0.520815188991465,0.5585081585081585,0.29155512290094915,0.5266071203925022,2.5,1,7,3,0,0,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,True
0.394572025052192,0.3777777777777778,1.0,0.5917572138317247,0.0,0.0,0.5553555355535553,0.7391304347826086,0.6666666666666667,0.5,1.0,0.6920397143354816,0.6181818181818182,0.6454125091263081,0.6663731286954334,2.5,0,6,3,0,1,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True
0.21920668058455112,0.31111111111111117,0.0,0.543549366273091,0.0,0.0,0.6318631863186319,0.34782608695652173,0.0,0.0,0.3333333333333333,0.6113046507577077,0.5958041958041959,0.3110245801898272,0.6422191470625236,5.0,0,2,4,1,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False
0.3402922755741127,0.26666666666666666,0.3333333333333333,0.35390829234447985,0.0,0.2676616915422886,1.0,0.6086956521739131,0.6666666666666667,1.0,0.0,0.5557394182198223,0.27086247086247084,0.565587734241908,0.5838470247829916,1.0,1,1,4,1,0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
0.45720250521920663,0.46666666666666673,0.0,0.4346140027009281,0.0,0.6835820895522389,1.0,0.2608695652173913,0.0,0.5,0.0,0.05486848981013761,0.029836829836829837,0.031151131662204914,0.06353000377405962,1.0,0,5,1,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,True,False,False,False,True
0.18371607515657618,0.13333333333333336,0.3333333333333333,0.47121901056830995,0.0,0.0,1.0,0.2608695652173913,0.0,0.5,0.6666666666666666,0.5807350635777739,0.3459207459207459,0.36115843270868825,0.6525349100515788,2.5,0,1,3,1,1,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False
0.08350730688935282,0.4444444444444445,0.3333333333333333,0.5048257405870182,0.0,0.0,0.7002700270027002,0.34782608695652173,0.0,0.0,0.6666666666666666,0.0754224002786971,0.06806526806526807,0.07106351910440496,0.07258774688640081,5.0,0,3,2,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True
0.5929018789144049,0.5111111111111111,0.0,0.5607584899582471,0.0,0.0,1.0,0.5652173913043478,0.0,0.0,0.3333333333333333,0.8191952621494514,0.3990675990675991,0.8332927719639814,0.8606113976600831,1.0,1,5,3,1,0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False
0.1231732776617954,0.46666666666666673,1.0,0.2161361862401348,0.0,0.6388059701492538,0.7092709270927093,0.0,0.6666666666666667,0.0,0.6666666666666666,0.4482668524647274,0.26713286713286716,0.5577999513263567,0.4316266197005913,2.5,1,3,4,0,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
0.08141962421711899,0.26666666666666666,1.0,0.5783269114021286,0.0,0.0,0.8586858685868587,0.6086956521739131,0.6666666666666667,0.5,0.0,0.4581083434941648,0.4913752913752914,0.5130201995619372,0.3969052711032835,2.5,0,2,3,0,0,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
0.3068893528183716,0.3333333333333333,0.3333333333333333,0.5218985789154164,0.0,0.0,0.5652565256525652,0.5652173913043478,0.0,1.0,0.6666666666666666,0.8788538582128549,0.7244755244755244,0.756388415672913,0.8788526858724368,5.0,1,2,2,1,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True,True,False,False
0.32567849686847594,0.4000000000000001,0.0,0.40719586683681697,0.0,0.0,0.5337533753375338,0.6956521739130435,1.0,0.5,0.6666666666666666,0.46420484236195786,0.24895104895104894,0.2599172548065223,0.5365454774185432,2.5,1,2,2,0,1,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True
0.2567849686847599,0.26666666666666666,0.0,0.5529902246230471,0.0,0.0,0.5085508550855085,0.5652173913043478,0.0,0.5,0.6666666666666666,0.6272426406549382,0.5603729603729604,0.5850571915307861,0.6039753428104164,2.5,0,5,4,0,0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,True,True,False,False
0.4822546972860125,0.5333333333333334,1.0,0.33398585110205303,0.0,0.0,0.477047704770477,0.6521739130434783,0.6666666666666667,1.0,0.6666666666666666,0.6706148754572374,0.3594405594405594,0.7505475784862496,0.6780727135488741,2.5,1,3,2,1,1,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
0.5156576200417536,0.4444444444444445,0.0,0.23105323801618077,0.0,0.0,1.0,0.13043478260869565,0.0,1.0,1.0,0.027869709109911166,0.027972027972027972,0.0,0.03308592275757957,1.0,0,3,1,0,0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,True
0.40501043841336115,0.35555555555555557,0.0,0.6088920000495583,0.0,0.0,1.0,0.30434782608695654,0.0,0.5,0.0,0.05086221912558788,0.050349650349650346,0.026283767339985397,0.05346584476034722,5.0,0,6,2,1,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True
0.24843423799582462,0.17777777777777776,1.0,0.41152602430835183,0.0,0.26965174129353237,1.0,0.6956521739130435,0.3333333333333333,0.5,0.0,0.5540846542414214,0.3300699300699301,1.0,0.44445842244307465,2.5,1,2,3,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False
0.5407098121085594,0.5333333333333334,0.0,0.3186723328336204,0.0,0.0,0.6462646264626463,0.6521739130434783,0.0,0.5,1.0,0.06601637345410208,0.059673659673659674,0.031151131662204914,0.07158133098502957,1.0,0,4,1,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,True
0.22338204592901878,0.26666666666666666,1.0,0.36264294475487224,0.0,0.19900497512437812,0.25562556255625557,0.9130434782608695,0.6666666666666667,0.5,0.6666666666666666,0.815450269987807,0.6722610722610722,1.0,0.7247452509749654,1.0,1,5,4,1,0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True
0.10020876826722337,0.5555555555555556,1.0,0.5992900771870703,0.0,0.3383084577114428,0.4995499549954995,1.0,0.6666666666666667,0.0,0.6666666666666666,0.7594495732450792,0.813986013986014,0.8498418106595278,0.6580701975091207,1.0,1,3,3,1,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True
0.55741127348643,0.46666666666666673,0.0,0.44738765750250886,0.0,0.0,0.6831683168316831,0.21739130434782608,0.0,0.0,0.6666666666666666,0.04851071241943912,0.05874125874125874,0.030664395229982964,0.046672537426091336,2.5,1,1,1,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,True
0.5970772442588725,0.6222222222222222,0.0,0.5907350736560406,0.0,0.5383084577114428,0.3015301530153015,0.6521739130434783,0.6666666666666667,0.0,0.0,0.5721999651628636,0.6135198135198136,0.32027257240204426,0.5785633413007926,2.5,1,2,2,1,0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
0.36534446764091855,0.3333333333333333,0.0,0.29856404792288727,0.0,0.8199004975124379,0.48604860486048607,0.6086956521739131,0.0,1.0,0.3333333333333333,0.3189339836265459,0.1902097902097902,0.19858846434655633,0.3584098628758335,1.0,0,1,3,0,1,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False
0.23173277661795405,0.22222222222222227,0.0,0.4994362742061378,0.0,0.0,1.0,0.043478260869565216,0.0,0.5,0.3333333333333333,0.4589792719038495,0.22377622377622378,0.46726697493307373,0.4821990187444962,2.5,0,7,3,0,1,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,True,False,False
0.31524008350730687,0.4000000000000001,0.0,0.5780295615328386,0.0,0.43781094527363185,1.0,0.6086956521739131,0.6666666666666667,0.5,0.6666666666666666,0.5138477617139872,0.2755244755244755,0.2876612314431735,0.593911183796704,2.5,0,5,4,0,1,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False
0.32567849686847594,0.4000000000000001,0.3333333333333333,0.4046126398473604,0.0,0.0,0.5157515751575157,0.7391304347826086,0.6666666666666667,0.5,0.3333333333333333,0.6735760320501655,0.6564102564102564,0.3426624482842541,0.7076361806516543,5.0,1,5,4,0,1,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False
0.34446764091858034,0.3777777777777778,1.0,0.5045903386071636,0.0,0.0,0.6426642664266426,0.8695652173913043,0.6666666666666667,1.0,0.6666666666666666,0.39714335481623414,0.21305361305361306,0.22243854952543196,0.45905145301295763,2.5,1,4,4,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
0.5281837160751566,0.4888888888888889,1.0,0.5447821292728556,0.0,0.808955223880597,1.0,0.43478260869565216,0.6666666666666667,1.0,0.6666666666666666,0.7023166695697614,0.3421911421911422,0.7145290825018252,0.7378286576927916,1.0,0,7,3,0,1,1,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False
0.020876826722338204,0.1555555555555556,1.0,0.20585903138280082,0.0,0.0,0.8001800180018002,0.13043478260869565,0.6666666666666667,0.0,1.0,0.27216512802647624,0.13286713286713286,0.2774397663665125,0.28594791797710406,1.0,1,6,3,0,0,1,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
0.3298538622129436,0.31111111111111117,1.0,0.5538636898640864,0.0,0.0,0.6525652565256526,0.0,0.0,0.0,0.0,0.30395401497996866,0.16317016317016317,0.34071550255536626,0.30733425588124297,1.0,0,5,4,0,0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,True,False
0.9102296450939457,0.8888888888888888,0.3333333333333333,0.5607646847471907,0.0,0.3880597014925373,1.0,0.43478260869565216,0.6666666666666667,1.0,0.6666666666666666,0.5913603901759276,0.634032634032634,0.33098077391092723,0.597936847402189,5.0,1,7,4,0,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True
0.18997912317327764,0.24444444444444452,1.0,0.5471857073829496,0.0,0.43681592039801,1.0,0.5652173913043478,0.6666666666666667,1.0,0.0,0.735063577773907,0.6060606060606061,0.6327573618885374,0.7350610139640207,2.5,0,4,2,1,0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False
0.534446764091858,0.5111111111111111,0.3333333333333333,0.5284836395624002,0.0,0.0,0.6444644464446445,0.6086956521739131,0.0,1.0,0.3333333333333333,0.6566800209022818,0.351981351981352,0.7349720126551472,0.6639828909296767,5.0,0,6,2,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,True,False,False,False,True
0.5720250521920668,0.6000000000000001,0.3333333333333333,0.5815977599643181,0.0,0.0,1.0,0.9565217391304348,0.6666666666666667,0.5,1.0,0.7881902107646751,0.703962703962704,0.7349720126551472,0.7589633916215877,5.0,1,2,4,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False
0.5741127348643006,0.5777777777777777,1.0,0.6284241695885421,0.0,0.3920398009950249,0.42484248424842486,0.34782608695652173,0.6666666666666667,0.5,0.3333333333333333,0.5593102246995297,0.24988344988344988,0.5217814553419323,0.6059881746131589,5.0,0,5,4,1,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False
0.0020876826722338203,0.31111111111111117,0.0,0.2911488855574691,0.0,0.0,1.0,0.043478260869565216,0.6666666666666667,0.5,0.0,0.2752133774603728,0.29557109557109557,0.1542954490143587,0.2782739967291484,2.5,0,2,2,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,True
0.1774530271398747,0.24444444444444452,0.3333333333333333,0.6325437042359967,0.0,0.5134328358208955,0.33483348334833485,0.8260869565217391,0.0,0.0,0.3333333333333333,0.6460546943041282,0.5771561771561772,0.6025797030907764,0.6220908290350987,5.0,1,5,3,1,1,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,True,False
0.4864300626304801,0.4000000000000001,1.0,0.7248460594947531,0.0,0.6129353233830847,0.7281728172817281,0.7391304347826086,0.0,0.0,0.6666666666666666,0.700400627068455,0.6256410256410256,0.3266001460209296,0.7588375896339162,1.0,0,2,4,1,1,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False
0.29645093945720247,0.24444444444444452,1.0,0.7329984017444525,0.0,0.582089552238806,0.5787578757875788,0.5652173913043478,0.6666666666666667,0.0,1.0,0.5530395401497997,0.2965034965034965,0.6191287417863227,0.5591898351993961,2.5,1,1,3,1,1,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
0.5553235908141961,0.5555555555555556,0.0,0.7300558769962707,0.0,0.0,1.0,0.17391304347826086,0.0,0.5,0.6666666666666666,0.28479358996690474,0.15291375291375292,0.1596495497688002,0.32922380173606747,2.5,1,2,4,0,1,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
0.7306889352818371,0.6888888888888889,0.0,0.2823584800465848,0.0,0.0,1.0,0.6086956521739131,0.6666666666666667,0.0,0.6666666666666666,0.38399233582999476,0.4578088578088578,0.23898758822097832,0.36973204176625996,5.0,0,4,4,0,0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True
0.20250521920668058,0.1555555555555556,0.3333333333333333,0.5071983447523942,0.0,0.0,1.0,0.17391304347826086,0.3333333333333333,1.0,0.6666666666666666,0.43807699007141615,0.4699300699300699,0.2453151618398637,0.44294879859101777,2.5,1,3,3,1,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False
0.8329853862212943,0.8,1.0,0.3482896187726884,0.0,0.0,0.41134113411341133,1.0,0.6666666666666667,0.5,0.3333333333333333,0.7690297857516112,0.8242424242424242,0.4302750060842054,0.7775820857969556,5.0,1,1,4,1,1,0,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,True
0.6367432150313151,0.6666666666666667,1.0,0.5665692019872883,0.0,0.0,0.621062106210621,0.9130434782608695,0.6666666666666667,0.0,0.6666666666666666,0.578731928235499,0.5641025641025641,0.29447554149428085,0.6080010064159014,1.0,0,2,4,1,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
0.5762004175365344,0.6222222222222222,0.3333333333333333,0.7995985776764586,0.0,0.0,1.0,1.0,0.6666666666666667,0.0,0.0,0.5720257794809267,0.2787878787878788,0.5821367729374544,0.6009560951063027,1.0,1,7,2,1,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True
0.5365344467640918,0.46666666666666673,0.0,0.5863987213955622,0.0,0.0,1.0,0.2608695652173913,0.6666666666666667,0.0,0.6666666666666666,0.45035708064797075,0.43916083916083914,0.2292528595765393,0.473141275632155,2.5,1,6,3,0,1,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
0.16283924843423797,0.26666666666666666,0.3333333333333333,0.6946278790281616,0.0,0.0,0.7488748874887489,0.9130434782608695,0.0,0.5,0.0,0.4838878244208326,0.2358974358974359,0.49257726940861524,0.5083658321801484,2.5,1,7,3,0,0,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False
0.2693110647181628,0.2,0.3333333333333333,0.5851659583957975,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.387911513673576,0.46247086247086244,0.24142127038208808,0.3735061013964021,5.0,1,4,3,0,0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,True,False,False
0.5908141962421711,0.6000000000000001,1.0,0.545141427031581,0.0,0.5323383084577115,0.33753375337533753,0.13043478260869565,0.6666666666666667,0.5,1.0,0.6754920745514719,0.32913752913752914,0.6872718422973959,0.7096490124543968,5.0,0,7,3,0,0,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
0.1774530271398747,0.13333333333333336,0.0,0.5114975282792116,0.0,0.6666666666666667,0.5175517551755175,0.34782608695652173,0.0,1.0,0.6666666666666666,0.0482494338965337,0.04382284382284382,0.04575322462886347,0.046420933450748526,2.5,0,1,1,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,True
0.21085594989561585,0.1555555555555556,0.3333333333333333,0.5814119162960119,0.0,0.0,1.0,0.17391304347826086,0.0,1.0,0.6666666666666666,0.02691168785925797,0.02703962703962704,0.028230713068873203,0.02465718958359542,5.0,0,6,1,0,0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True
0.20041753653444674,0.24444444444444452,0.0,0.5983794432123698,0.0,0.38706467661691546,0.5616561656165616,0.9565217391304348,0.0,0.0,0.0,0.46455321372583175,0.0,0.3251399367242638,0.5873694804377909,1.0,1,3,4,0,1,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,True,True,False,False
0.25260960334029225,0.26666666666666666,0.3333333333333333,0.3894354069356857,0.0,0.0,1.0,0.6956521739130435,0.0,0.0,0.3333333333333333,0.5674098589095976,0.337995337995338,0.35288391336091507,0.6375644735186816,5.0,0,1,2,0,1,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,True
0.36743215031315235,0.4444444444444445,0.0,0.5774348617942587,0.0,0.0,0.4905490549054905,0.6086956521739131,0.6666666666666667,1.0,0.3333333333333333,0.384776171398711,0.22937062937062938,0.2394743246532003,0.43238143162661974,2.5,1,3,2,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False
0.3319415448851774,0.4000000000000001,0.3333333333333333,0.28562313381983073,0.0,0.0,0.5166516651665166,0.5652173913043478,0.0,1.0,0.0,0.6113046507577077,0.3641025641025641,0.38014115356534434,0.6868788526858725,5.0,1,5,4,1,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False,True
0.25052192066805845,0.24444444444444452,0.0,0.32421047414914583,0.0,0.3940298507462687,0.42124212421242124,0.8695652173913043,0.0,0.5,0.3333333333333333,0.7577077164257098,0.40606060606060607,0.42394743246532,0.8757076361806517,2.5,0,5,2,0,1,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
0.4425887265135699,0.35555555555555557,1.0,0.42778734528514617,0.0,0.3522388059701493,0.5571557155715572,0.0,0.6666666666666667,0.5,1.0,0.4379028043894792,0.21351981351981353,0.22292528595765393,0.5176751792678325,5.0,1,6,4,0,0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
0.6054279749478079,0.5777777777777777,0.0,0.403714395450547,0.0,0.0,0.45094509450945097,1.0,0.6666666666666667,1.0,0.6666666666666666,0.5634906810660164,0.6041958041958042,0.31540520807982475,0.5697572021637942,1.0,0,1,4,1,0,1,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True
0.6242171189979122,0.5111111111111111,1.0,0.6219568099314856,0.0,0.24875621890547264,1.0,0.5652173913043478,0.0,0.5,1.0,0.6122626720083609,0.5967365967365967,0.6230226332440982,0.5627122908541955,1.0,0,5,2,1,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False
0.13778705636743213,0.1555555555555556,0.3333333333333333,0.34378600721073427,0.0,0.0,1.0,0.34782608695652173,0.0,1.0,0.6666666666666666,0.5030482494338966,0.0,0.5120467266974933,0.5946659957227324,2.5,1,3,3,0,1,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True
0.697286012526096,0.6222222222222222,0.0,0.49902741813586415,0.0,0.0,1.0,0.13043478260869565,0.0,0.0,1.0,0.05347500435464205,0.044755244755244755,0.04672669749330737,0.05346584476034722,5.0,1,4,2,0,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,True
0.45093945720250517,0.4222222222222222,0.3333333333333333,0.5893164669879698,0.0,0.0,1.0,0.6956521739130435,0.0,1.0,1.0,0.5791673924403414,0.7762237762237763,0.5402774397663664,0.48786010818970943,1.0,0,5,4,0,0,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,True
0.17954070981210854,0.2,1.0,0.7196734107268965,0.0,0.7542288557213931,1.0,0.8260869565217391,0.0,0.0,0.6666666666666666,0.6167914997387215,0.551048951048951,0.575322462886347,0.593911183796704,1.0,1,7,2,1,1,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True
0.8956158663883089,0.8222222222222222,0.3333333333333333,0.43026526086256245,0.0,0.6706467661691542,0.6057605760576057,0.0,0.0,1.0,0.0,0.3429716077338443,0.3067599067599068,0.32027257240204426,0.3302302176374387,2.5,1,5,2,1,1,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False
0.5365344467640918,0.5333333333333334,1.0,0.30749073879052946,0.0,0.46169154228855724,0.33123312331233123,0.5217391304347826,0.0,1.0,0.6666666666666666,0.5499041978749347,0.4913752913752914,0.2565100997809686,0.5957982136117751,5.0,0,7,4,0,1,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
0.031315240083507306,0.3333333333333333,0.3333333333333333,0.864978380186587,0.0,0.564179104477612,1.0,0.9130434782608695,0.6666666666666667,0.5,0.0,0.588312140742031,0.5734265734265734,0.29934290581650036,0.6180651654296138,1.0,1,1,4,1,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,True,False
0.48016701461377864,0.4444444444444445,0.3333333333333333,0.2920037664316777,0.0,0.6825870646766169,0.7992799279927992,0.0,0.0,0.5,1.0,0.6453579515763804,0.6918414918414918,0.7223168654173765,0.5591898351993961,1.0,0,6,3,0,0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False
0.521920668058455,0.5333333333333334,0.3333333333333333,0.5020938386629167,0.0,0.4766169154228856,0.3393339333933393,0.9565217391304348,0.0,0.5,1.0,0.5643616094757011,0.6051282051282051,0.6317838890240934,0.4889923260787521,5.0,0,1,2,1,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,True,False
0.5636743215031315,0.5555555555555556,1.0,0.370212976843879,0.0,0.4696517412935324,1.0,0.8695652173913043,0.6666666666666667,0.5,0.0,0.31179237066713117,0.33473193473193474,0.1747383791676807,0.3152597811045415,5.0,0,5,3,0,0,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
0.13569937369519833,0.1555555555555556,0.0,0.5276101743213608,0.0,0.0,0.6264626462646264,0.0,0.0,0.5,1.0,0.4537537014457412,0.24335664335664337,0.5081528352397177,0.45879984903761484,1.0,0,2,2,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,True,False,False
0.9916492693110647,0.8444444444444443,0.0,0.4851944544249377,0.0,0.6706467661691542,0.25112511251125114,0.8695652173913043,0.0,0.0,0.6666666666666666,0.6784532311443999,0.30303030303030304,0.6327573618885374,0.7350610139640207,1.0,1,4,2,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True
0.16075156576200417,0.17777777777777776,1.0,0.33013888716811424,0.0,0.5611940298507463,0.7047704770477048,0.043478260869565216,0.6666666666666667,0.0,0.0,0.5843929628984498,0.3132867132867133,0.3270868824531516,0.6754308718077746,5.0,0,2,2,1,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
